poll_timestamp,observation_timestamp,country,item,stock,source,source_update
2026-09-18T23:16:37.864001+00:00,2026-09-18T23:16:04+00:00,South Africa,Lion Plushie,86,Prometheus,1789773364
2026-09-18T23:16:37.864001+00:00,2026-09-18T23:16:04+00:00,South Africa,African Violet,1246,Prometheus,1789773364
2026-09-18T23:16:37.864001+00:00,2026-09-18T23:16:39+00:00,Japan,Xanax,1281,Prometheus,1789773399
2026-09-18T23:16:37.864001+00:00,2026-09-18T23:15:41+00:00,Canada,Xanax,0,YATA,1789773341
2026-09-18T23:16:37.864001+00:00,2026-09-18T23:15:49+00:00,United Kingdom,Xanax,1524,Prometheus,1789773349
2026-09-18T23:16:37.864001+00:00,2026-09-18T23:16:32+00:00,UAE,Tribulus Omanense,4996,Prometheus,1789773392
2026-09-18T23:16:37.864001+00:00,2026-09-18T23:16:32+00:00,UAE,Camel Plushie,0,Prometheus,1789773392
2026-09-18T23:16:37.864001+00:00,2026-09-18T23:16:36+00:00,Switzerland,Neumune Tablet,0,YATA,1789773396
2026-09-18T23:16:37.864001+00:00,2026-09-18T23:16:37+00:00,China,Panda Plushie,750,Prometheus,1789773397
2026-09-18T23:16:37.864001+00:00,2026-09-18T23:16:37+00:00,China,Pangolin Scales,3052,Prometheus,1789773397
2026-09-18T23:32:24.056068+00:00,2026-09-18T23:31:25+00:00,South Africa,Raw Ivory,332,YATA,1789774285
2026-09-18T23:32:24.056068+00:00,2026-09-18T23:31:25+00:00,South Africa,Xanax,2064,YATA,1789774285
2026-09-18T23:32:24.056068+00:00,2026-09-18T23:31:25+00:00,South Africa,Smoke Grenade,2412,YATA,1789774285
2026-09-18T23:32:24.056068+00:00,2026-09-18T23:31:25+00:00,South Africa,Lion Plushie,0,YATA,1789774285
2026-09-18T23:32:24.056068+00:00,2026-09-18T23:31:25+00:00,South Africa,African Violet,754,YATA,1789774285
2026-09-18T23:32:24.056068+00:00,2026-09-18T23:31:57+00:00,Japan,Xanax,334,YATA,1789774317
2026-09-18T23:32:24.056068+00:00,2026-09-18T23:32:03+00:00,Canada,Xanax,0,YATA,1789774323
2026-09-18T23:32:24.056068+00:00,2026-09-18T23:31:55+00:00,United Kingdom,Xanax,1164,Prometheus,1789774315
2026-09-18T23:32:24.056068+00:00,2026-09-18T23:32:15+00:00,UAE,Tribulus Omanense,4422,YATA,1789774335
2026-09-18T23:32:24.056068+00:00,2026-09-18T23:32:15+00:00,UAE,Camel Plushie,2348,YATA,1789774335
2026-09-18T23:32:24.056068+00:00,2026-09-18T23:32:07+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789774327
2026-09-18T23:32:24.056068+00:00,2026-09-18T23:30:22+00:00,China,Panda Plushie,132,Prometheus,1789774222
2026-09-18T23:32:24.056068+00:00,2026-09-18T23:30:22+00:00,China,Pangolin Scales,2293,Prometheus,1789774222
2026-09-18T23:43:45.942896+00:00,2026-09-18T23:43:25+00:00,South Africa,Raw Ivory,74,Prometheus,1789775005
2026-09-18T23:43:45.942896+00:00,2026-09-18T23:43:25+00:00,South Africa,Xanax,2040,Prometheus,1789775005
2026-09-18T23:43:45.942896+00:00,2026-09-18T23:43:25+00:00,South Africa,Smoke Grenade,2392,Prometheus,1789775005
2026-09-18T23:43:45.942896+00:00,2026-09-18T23:43:25+00:00,South Africa,Lion Plushie,2129,Prometheus,1789775005
2026-09-18T23:43:45.942896+00:00,2026-09-18T23:43:25+00:00,South Africa,African Violet,614,Prometheus,1789775005
2026-09-18T23:43:45.942896+00:00,2026-09-18T23:43:04+00:00,Japan,Xanax,0,Prometheus,1789774984
2026-09-18T23:43:45.942896+00:00,2026-09-18T23:43:37+00:00,Canada,Xanax,0,YATA,1789775017
2026-09-18T23:43:45.942896+00:00,2026-09-18T23:43:41+00:00,United Kingdom,Xanax,967,YATA,1789775021
2026-09-18T23:43:45.942896+00:00,2026-09-18T23:43:19+00:00,UAE,Tribulus Omanense,4311,YATA,1789774999
2026-09-18T23:43:45.942896+00:00,2026-09-18T23:43:19+00:00,UAE,Camel Plushie,1768,YATA,1789774999
2026-09-18T23:43:45.942896+00:00,2026-09-18T23:43:28+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789775008
2026-09-18T23:43:45.942896+00:00,2026-09-18T23:43:46+00:00,China,Panda Plushie,0,Prometheus,1789775026
2026-09-18T23:43:45.942896+00:00,2026-09-18T23:43:46+00:00,China,Pangolin Scales,1525,Prometheus,1789775026
2026-09-18T23:57:06.014625+00:00,2026-09-18T23:57:01+00:00,South Africa,Raw Ivory,0,YATA,1789775821
2026-09-18T23:57:06.014625+00:00,2026-09-18T23:57:01+00:00,South Africa,Xanax,2039,YATA,1789775821
2026-09-18T23:57:06.014625+00:00,2026-09-18T23:57:01+00:00,South Africa,Smoke Grenade,2371,YATA,1789775821
2026-09-18T23:57:06.014625+00:00,2026-09-18T23:57:01+00:00,South Africa,Lion Plushie,1298,YATA,1789775821
2026-09-18T23:57:06.014625+00:00,2026-09-18T23:57:01+00:00,South Africa,African Violet,441,YATA,1789775821
2026-09-18T23:57:06.014625+00:00,2026-09-18T23:56:55+00:00,Japan,Xanax,0,YATA,1789775815
2026-09-18T23:57:06.014625+00:00,2026-09-18T23:56:36+00:00,Canada,Xanax,0,Prometheus,1789775796
2026-09-18T23:57:06.014625+00:00,2026-09-18T23:57:02+00:00,United Kingdom,Xanax,683,Prometheus,1789775822
2026-09-18T23:57:06.014625+00:00,2026-09-18T23:57:05+00:00,UAE,Tribulus Omanense,4140,Prometheus,1789775825
2026-09-18T23:57:06.014625+00:00,2026-09-18T23:57:05+00:00,UAE,Camel Plushie,858,Prometheus,1789775825
2026-09-18T23:57:06.014625+00:00,2026-09-18T23:56:50+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789775810
2026-09-18T23:57:06.014625+00:00,2026-09-18T23:57:07+00:00,China,Panda Plushie,2255,Prometheus,1789775827
2026-09-18T23:57:06.014625+00:00,2026-09-18T23:57:07+00:00,China,Pangolin Scales,510,Prometheus,1789775827
2026-09-19T00:24:18.433862+00:00,2026-09-19T00:24:09+00:00,South Africa,Raw Ivory,0,Prometheus,1789777449
2026-09-19T00:24:18.433862+00:00,2026-09-19T00:24:09+00:00,South Africa,Xanax,1998,Prometheus,1789777449
2026-09-19T00:24:18.433862+00:00,2026-09-19T00:24:09+00:00,South Africa,Smoke Grenade,2148,Prometheus,1789777449
2026-09-19T00:24:18.433862+00:00,2026-09-19T00:24:09+00:00,South Africa,Lion Plushie,0,Prometheus,1789777449
2026-09-19T00:24:18.433862+00:00,2026-09-19T00:24:09+00:00,South Africa,African Violet,56,Prometheus,1789777449
2026-09-19T00:24:18.433862+00:00,2026-09-19T00:24:05+00:00,Japan,Xanax,0,Prometheus,1789777445
2026-09-19T00:24:18.433862+00:00,2026-09-19T00:23:40+00:00,Canada,Xanax,0,Prometheus,1789777420
2026-09-19T00:24:18.433862+00:00,2026-09-19T00:24:11+00:00,United Kingdom,Xanax,153,Prometheus,1789777451
2026-09-19T00:24:18.433862+00:00,2026-09-19T00:24:13+00:00,UAE,Tribulus Omanense,3539,Prometheus,1789777453
2026-09-19T00:24:18.433862+00:00,2026-09-19T00:24:13+00:00,UAE,Camel Plushie,0,Prometheus,1789777453
2026-09-19T00:24:18.433862+00:00,2026-09-19T00:23:36+00:00,Switzerland,Neumune Tablet,0,YATA,1789777416
2026-09-19T00:24:18.433862+00:00,2026-09-19T00:24:07+00:00,China,Panda Plushie,922,Prometheus,1789777447
2026-09-19T00:24:18.433862+00:00,2026-09-19T00:24:07+00:00,China,Pangolin Scales,0,Prometheus,1789777447
2026-09-19T00:44:50.724935+00:00,2026-09-19T00:44:00+00:00,South Africa,Raw Ivory,0,YATA,1789778640
2026-09-19T00:44:50.724935+00:00,2026-09-19T00:44:00+00:00,South Africa,Xanax,1986,YATA,1789778640
2026-09-19T00:44:50.724935+00:00,2026-09-19T00:44:00+00:00,South Africa,Smoke Grenade,1740,YATA,1789778640
2026-09-19T00:44:50.724935+00:00,2026-09-19T00:44:00+00:00,South Africa,Lion Plushie,1972,YATA,1789778640
2026-09-19T00:44:50.724935+00:00,2026-09-19T00:44:00+00:00,South Africa,African Violet,0,YATA,1789778640
2026-09-19T00:44:50.724935+00:00,2026-09-19T00:42:52+00:00,Japan,Xanax,0,Prometheus,1789778572
2026-09-19T00:44:50.724935+00:00,2026-09-19T00:44:27+00:00,Canada,Xanax,0,Prometheus,1789778667
2026-09-19T00:44:50.724935+00:00,2026-09-19T00:44:45+00:00,United Kingdom,Xanax,0,YATA,1789778685
2026-09-19T00:44:50.724935+00:00,2026-09-19T00:44:12+00:00,UAE,Tribulus Omanense,3147,Prometheus,1789778652
2026-09-19T00:44:50.724935+00:00,2026-09-19T00:44:12+00:00,UAE,Camel Plushie,1554,Prometheus,1789778652
2026-09-19T00:44:50.724935+00:00,2026-09-19T00:44:47+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789778687
2026-09-19T00:44:50.724935+00:00,2026-09-19T00:44:48+00:00,China,Panda Plushie,0,Prometheus,1789778688
2026-09-19T00:44:50.724935+00:00,2026-09-19T00:44:48+00:00,China,Pangolin Scales,4209,Prometheus,1789778688
2026-09-19T00:58:47.271878+00:00,2026-09-19T00:58:40+00:00,South Africa,Raw Ivory,0,Prometheus,1789779520
2026-09-19T00:58:47.271878+00:00,2026-09-19T00:58:40+00:00,South Africa,Xanax,1971,Prometheus,1789779520
2026-09-19T00:58:47.271878+00:00,2026-09-19T00:58:40+00:00,South Africa,Smoke Grenade,1605,Prometheus,1789779520
2026-09-19T00:58:47.271878+00:00,2026-09-19T00:58:40+00:00,South Africa,Lion Plushie,956,Prometheus,1789779520
2026-09-19T00:58:47.271878+00:00,2026-09-19T00:58:40+00:00,South Africa,African Violet,0,Prometheus,1789779520
2026-09-19T00:58:47.271878+00:00,2026-09-19T00:57:41+00:00,Japan,Xanax,0,Prometheus,1789779461
2026-09-19T00:58:47.271878+00:00,2026-09-19T00:58:41+00:00,Canada,Xanax,0,YATA,1789779521
2026-09-19T00:58:47.271878+00:00,2026-09-19T00:58:19+00:00,United Kingdom,Xanax,0,Prometheus,1789779499
2026-09-19T00:58:47.271878+00:00,2026-09-19T00:58:39+00:00,UAE,Tribulus Omanense,2941,Prometheus,1789779519
2026-09-19T00:58:47.271878+00:00,2026-09-19T00:58:39+00:00,UAE,Camel Plushie,608,Prometheus,1789779519
2026-09-19T00:58:47.271878+00:00,2026-09-19T00:58:45+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789779525
2026-09-19T00:58:47.271878+00:00,2026-09-19T00:58:46+00:00,China,Panda Plushie,0,Prometheus,1789779526
2026-09-19T00:58:47.271878+00:00,2026-09-19T00:58:46+00:00,China,Pangolin Scales,3174,Prometheus,1789779526
2026-09-19T01:17:52.489914+00:00,2026-09-19T01:16:52+00:00,South Africa,Raw Ivory,0,Prometheus,1789780612
2026-09-19T01:17:52.489914+00:00,2026-09-19T01:16:52+00:00,South Africa,Xanax,1968,Prometheus,1789780612
2026-09-19T01:17:52.489914+00:00,2026-09-19T01:16:52+00:00,South Africa,Smoke Grenade,1383,Prometheus,1789780612
2026-09-19T01:17:52.489914+00:00,2026-09-19T01:16:52+00:00,South Africa,Lion Plushie,0,Prometheus,1789780612
2026-09-19T01:17:52.489914+00:00,2026-09-19T01:16:52+00:00,South Africa,African Violet,0,Prometheus,1789780612
2026-09-19T01:17:52.489914+00:00,2026-09-19T01:17:41+00:00,Japan,Xanax,0,Prometheus,1789780661
2026-09-19T01:17:52.489914+00:00,2026-09-19T01:17:49+00:00,Canada,Xanax,0,Prometheus,1789780669
2026-09-19T01:17:52.489914+00:00,2026-09-19T01:17:43+00:00,United Kingdom,Xanax,0,Prometheus,1789780663
2026-09-19T01:17:52.489914+00:00,2026-09-19T01:17:48+00:00,UAE,Tribulus Omanense,2531,YATA,1789780668
2026-09-19T01:17:52.489914+00:00,2026-09-19T01:17:48+00:00,UAE,Camel Plushie,0,YATA,1789780668
2026-09-19T01:17:52.489914+00:00,2026-09-19T01:17:33+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789780653
2026-09-19T01:17:52.489914+00:00,2026-09-19T01:17:23+00:00,China,Panda Plushie,1590,YATA,1789780643
2026-09-19T01:17:52.489914+00:00,2026-09-19T01:17:23+00:00,China,Pangolin Scales,1666,YATA,1789780643
2026-09-19T01:33:20.635618+00:00,2026-09-19T01:33:15+00:00,South Africa,Raw Ivory,0,Prometheus,1789781595
2026-09-19T01:33:20.635618+00:00,2026-09-19T01:33:15+00:00,South Africa,Xanax,1963,Prometheus,1789781595
2026-09-19T01:33:20.635618+00:00,2026-09-19T01:33:15+00:00,South Africa,Smoke Grenade,1150,Prometheus,1789781595
2026-09-19T01:33:20.635618+00:00,2026-09-19T01:33:15+00:00,South Africa,Lion Plushie,2317,Prometheus,1789781595
2026-09-19T01:33:20.635618+00:00,2026-09-19T01:33:15+00:00,South Africa,African Violet,9544,Prometheus,1789781595
2026-09-19T01:33:20.635618+00:00,2026-09-19T01:33:12+00:00,Japan,Xanax,2450,Prometheus,1789781592
2026-09-19T01:33:20.635618+00:00,2026-09-19T01:33:15+00:00,Canada,Xanax,486,Prometheus,1789781595
2026-09-19T01:33:20.635618+00:00,2026-09-19T01:32:53+00:00,United Kingdom,Xanax,0,Prometheus,1789781573
2026-09-19T01:33:20.635618+00:00,2026-09-19T01:33:20+00:00,UAE,Tribulus Omanense,2074,Prometheus,1789781600
2026-09-19T01:33:20.635618+00:00,2026-09-19T01:33:20+00:00,UAE,Camel Plushie,1984,Prometheus,1789781600
2026-09-19T01:33:20.635618+00:00,2026-09-19T01:31:22+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789781482
2026-09-19T01:33:20.635618+00:00,2026-09-19T01:33:05+00:00,China,Panda Plushie,942,YATA,1789781585
2026-09-19T01:33:20.635618+00:00,2026-09-19T01:33:05+00:00,China,Pangolin Scales,536,YATA,1789781585
2026-09-19T01:47:31.728355+00:00,2026-09-19T01:47:21+00:00,South Africa,Raw Ivory,0,YATA,1789782441
2026-09-19T01:47:31.728355+00:00,2026-09-19T01:47:21+00:00,South Africa,Xanax,1962,YATA,1789782441
2026-09-19T01:47:31.728355+00:00,2026-09-19T01:47:21+00:00,South Africa,Smoke Grenade,1042,YATA,1789782441
2026-09-19T01:47:31.728355+00:00,2026-09-19T01:47:21+00:00,South Africa,Lion Plushie,1371,YATA,1789782441
2026-09-19T01:47:31.728355+00:00,2026-09-19T01:47:21+00:00,South Africa,African Violet,9469,YATA,1789782441
2026-09-19T01:47:31.728355+00:00,2026-09-19T01:47:32+00:00,Japan,Xanax,876,Prometheus,1789782452
2026-09-19T01:47:31.728355+00:00,2026-09-19T01:47:26+00:00,Canada,Xanax,0,Prometheus,1789782446
2026-09-19T01:47:31.728355+00:00,2026-09-19T01:47:33+00:00,United Kingdom,Xanax,0,Prometheus,1789782453
2026-09-19T01:47:31.728355+00:00,2026-09-19T01:46:14+00:00,UAE,Tribulus Omanense,1937,Prometheus,1789782374
2026-09-19T01:47:31.728355+00:00,2026-09-19T01:46:14+00:00,UAE,Camel Plushie,1298,Prometheus,1789782374
2026-09-19T01:47:31.728355+00:00,2026-09-19T01:47:23+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789782443
2026-09-19T01:47:31.728355+00:00,2026-09-19T01:46:59+00:00,China,Panda Plushie,549,YATA,1789782419
2026-09-19T01:47:31.728355+00:00,2026-09-19T01:46:59+00:00,China,Pangolin Scales,0,YATA,1789782419
2026-09-19T02:00:04.529445+00:00,2026-09-19T01:59:30+00:00,South Africa,Raw Ivory,0,Prometheus,1789783170
2026-09-19T02:00:04.529445+00:00,2026-09-19T01:59:30+00:00,South Africa,Xanax,1943,Prometheus,1789783170
2026-09-19T02:00:04.529445+00:00,2026-09-19T01:59:30+00:00,South Africa,Smoke Grenade,891,Prometheus,1789783170
2026-09-19T02:00:04.529445+00:00,2026-09-19T01:59:30+00:00,South Africa,Lion Plushie,666,Prometheus,1789783170
2026-09-19T02:00:04.529445+00:00,2026-09-19T01:59:30+00:00,South Africa,African Violet,9445,Prometheus,1789783170
2026-09-19T02:00:04.529445+00:00,2026-09-19T02:00:01+00:00,Japan,Xanax,114,Prometheus,1789783201
2026-09-19T02:00:04.529445+00:00,2026-09-19T01:59:58+00:00,Canada,Xanax,0,Prometheus,1789783198
2026-09-19T02:00:04.529445+00:00,2026-09-19T01:59:16+00:00,United Kingdom,Xanax,0,Prometheus,1789783156
2026-09-19T02:00:04.529445+00:00,2026-09-19T01:59:33+00:00,UAE,Tribulus Omanense,1752,YATA,1789783173
2026-09-19T02:00:04.529445+00:00,2026-09-19T01:59:33+00:00,UAE,Camel Plushie,783,YATA,1789783173
2026-09-19T02:00:04.529445+00:00,2026-09-19T02:00:03+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789783203
2026-09-19T02:00:04.529445+00:00,2026-09-19T01:59:57+00:00,China,Panda Plushie,0,Prometheus,1789783197
2026-09-19T02:00:04.529445+00:00,2026-09-19T01:59:57+00:00,China,Pangolin Scales,0,Prometheus,1789783197
2026-09-19T02:19:34.243008+00:00,2026-09-19T02:18:33+00:00,South Africa,Raw Ivory,0,Prometheus,1789784313
2026-09-19T02:19:34.243008+00:00,2026-09-19T02:18:33+00:00,South Africa,Xanax,1922,Prometheus,1789784313
2026-09-19T02:19:34.243008+00:00,2026-09-19T02:18:33+00:00,South Africa,Smoke Grenade,573,Prometheus,1789784313
2026-09-19T02:19:34.243008+00:00,2026-09-19T02:18:33+00:00,South Africa,Lion Plushie,0,Prometheus,1789784313
2026-09-19T02:19:34.243008+00:00,2026-09-19T02:18:33+00:00,South Africa,African Violet,8967,Prometheus,1789784313
2026-09-19T02:19:34.243008+00:00,2026-09-19T02:19:14+00:00,Japan,Xanax,0,YATA,1789784354
2026-09-19T02:19:34.243008+00:00,2026-09-19T02:19:07+00:00,Canada,Xanax,0,Prometheus,1789784347
2026-09-19T02:19:34.243008+00:00,2026-09-19T02:18:00+00:00,United Kingdom,Xanax,0,Prometheus,1789784280
2026-09-19T02:19:34.243008+00:00,2026-09-19T02:18:30+00:00,UAE,Tribulus Omanense,1479,Prometheus,1789784310
2026-09-19T02:19:34.243008+00:00,2026-09-19T02:18:30+00:00,UAE,Camel Plushie,0,Prometheus,1789784310
2026-09-19T02:19:34.243008+00:00,2026-09-19T02:19:33+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789784373
2026-09-19T02:19:34.243008+00:00,2026-09-19T02:17:34+00:00,China,Panda Plushie,2313,Prometheus,1789784254
2026-09-19T02:19:34.243008+00:00,2026-09-19T02:17:34+00:00,China,Pangolin Scales,4247,Prometheus,1789784254
2026-09-19T02:35:17.201769+00:00,2026-09-19T02:35:10+00:00,South Africa,Raw Ivory,0,YATA,1789785310
2026-09-19T02:35:17.201769+00:00,2026-09-19T02:35:10+00:00,South Africa,Xanax,1918,YATA,1789785310
2026-09-19T02:35:17.201769+00:00,2026-09-19T02:35:10+00:00,South Africa,Smoke Grenade,255,YATA,1789785310
2026-09-19T02:35:17.201769+00:00,2026-09-19T02:35:10+00:00,South Africa,Lion Plushie,1879,YATA,1789785310
2026-09-19T02:35:17.201769+00:00,2026-09-19T02:35:10+00:00,South Africa,African Violet,8549,YATA,1789785310
2026-09-19T02:35:17.201769+00:00,2026-09-19T02:35:03+00:00,Japan,Xanax,0,Prometheus,1789785303
2026-09-19T02:35:17.201769+00:00,2026-09-19T02:35:01+00:00,Canada,Xanax,0,Prometheus,1789785301
2026-09-19T02:35:17.201769+00:00,2026-09-19T02:35:15+00:00,United Kingdom,Xanax,2410,Prometheus,1789785315
2026-09-19T02:35:17.201769+00:00,2026-09-19T02:35:03+00:00,UAE,Tribulus Omanense,740,YATA,1789785303
2026-09-19T02:35:17.201769+00:00,2026-09-19T02:35:03+00:00,UAE,Camel Plushie,2206,YATA,1789785303
2026-09-19T02:35:17.201769+00:00,2026-09-19T02:35:14+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789785314
2026-09-19T02:35:17.201769+00:00,2026-09-19T02:34:12+00:00,China,Panda Plushie,1781,YATA,1789785252
2026-09-19T02:35:17.201769+00:00,2026-09-19T02:34:12+00:00,China,Pangolin Scales,3516,YATA,1789785252
2026-09-19T02:49:17.958355+00:00,2026-09-19T02:47:02+00:00,South Africa,Raw Ivory,2125,Prometheus,1789786022
2026-09-19T02:49:17.958355+00:00,2026-09-19T02:47:02+00:00,South Africa,Xanax,1915,Prometheus,1789786022
2026-09-19T02:49:17.958355+00:00,2026-09-19T02:47:02+00:00,South Africa,Smoke Grenade,209,Prometheus,1789786022
2026-09-19T02:49:17.958355+00:00,2026-09-19T02:47:02+00:00,South Africa,Lion Plushie,1430,Prometheus,1789786022
2026-09-19T02:49:17.958355+00:00,2026-09-19T02:47:02+00:00,South Africa,African Violet,8497,Prometheus,1789786022
2026-09-19T02:49:17.958355+00:00,2026-09-19T02:48:53+00:00,Japan,Xanax,0,Prometheus,1789786133
2026-09-19T02:49:17.958355+00:00,2026-09-19T02:49:09+00:00,Canada,Xanax,0,YATA,1789786149
2026-09-19T02:49:17.958355+00:00,2026-09-19T02:48:24+00:00,United Kingdom,Xanax,2043,Prometheus,1789786104
2026-09-19T02:49:17.958355+00:00,2026-09-19T02:48:19+00:00,UAE,Tribulus Omanense,573,Prometheus,1789786099
2026-09-19T02:49:17.958355+00:00,2026-09-19T02:48:19+00:00,UAE,Camel Plushie,1338,Prometheus,1789786099
2026-09-19T02:49:17.958355+00:00,2026-09-19T02:48:16+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789786096
2026-09-19T02:49:17.958355+00:00,2026-09-19T02:49:04+00:00,China,Panda Plushie,1276,Prometheus,1789786144
2026-09-19T02:49:17.958355+00:00,2026-09-19T02:49:04+00:00,China,Pangolin Scales,3027,Prometheus,1789786144
2026-09-19T03:03:22.544016+00:00,2026-09-19T03:03:16+00:00,South Africa,Raw Ivory,1781,Prometheus,1789786996
2026-09-19T03:03:22.544016+00:00,2026-09-19T03:03:16+00:00,South Africa,Xanax,1893,Prometheus,1789786996
2026-09-19T03:03:22.544016+00:00,2026-09-19T03:03:16+00:00,South Africa,Smoke Grenade,197,Prometheus,1789786996
2026-09-19T03:03:22.544016+00:00,2026-09-19T03:03:16+00:00,South Africa,Lion Plushie,641,Prometheus,1789786996
2026-09-19T03:03:22.544016+00:00,2026-09-19T03:03:16+00:00,South Africa,African Violet,8381,Prometheus,1789786996
2026-09-19T03:03:22.544016+00:00,2026-09-19T03:03:01+00:00,Japan,Xanax,0,Prometheus,1789786981
2026-09-19T03:03:22.544016+00:00,2026-09-19T03:02:30+00:00,Canada,Xanax,0,Prometheus,1789786950
2026-09-19T03:03:22.544016+00:00,2026-09-19T03:03:15+00:00,United Kingdom,Xanax,1810,Prometheus,1789786995
2026-09-19T03:03:22.544016+00:00,2026-09-19T03:03:06+00:00,UAE,Tribulus Omanense,325,Prometheus,1789786986
2026-09-19T03:03:22.544016+00:00,2026-09-19T03:03:06+00:00,UAE,Camel Plushie,372,Prometheus,1789786986
2026-09-19T03:03:22.544016+00:00,2026-09-19T03:03:09+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789786989
2026-09-19T03:03:22.544016+00:00,2026-09-19T03:02:44+00:00,China,Panda Plushie,714,Prometheus,1789786964
2026-09-19T03:03:22.544016+00:00,2026-09-19T03:02:44+00:00,China,Pangolin Scales,2408,Prometheus,1789786964
2026-09-19T03:21:37.029060+00:00,2026-09-19T03:20:01+00:00,South Africa,Raw Ivory,1287,Prometheus,1789788001
2026-09-19T03:21:37.029060+00:00,2026-09-19T03:20:01+00:00,South Africa,Xanax,1891,Prometheus,1789788001
2026-09-19T03:21:37.029060+00:00,2026-09-19T03:20:01+00:00,South Africa,Smoke Grenade,152,Prometheus,1789788001
2026-09-19T03:21:37.029060+00:00,2026-09-19T03:20:01+00:00,South Africa,Lion Plushie,0,Prometheus,1789788001
2026-09-19T03:21:37.029060+00:00,2026-09-19T03:20:01+00:00,South Africa,African Violet,8215,Prometheus,1789788001
2026-09-19T03:21:37.029060+00:00,2026-09-19T03:21:25+00:00,Japan,Xanax,0,Prometheus,1789788085
2026-09-19T03:21:37.029060+00:00,2026-09-19T03:21:21+00:00,Canada,Xanax,0,Prometheus,1789788081
2026-09-19T03:21:37.029060+00:00,2026-09-19T03:21:12+00:00,United Kingdom,Xanax,1419,Prometheus,1789788072
2026-09-19T03:21:37.029060+00:00,2026-09-19T03:21:03+00:00,UAE,Tribulus Omanense,0,Prometheus,1789788063
2026-09-19T03:21:37.029060+00:00,2026-09-19T03:21:03+00:00,UAE,Camel Plushie,0,Prometheus,1789788063
2026-09-19T03:21:37.029060+00:00,2026-09-19T03:21:25+00:00,Switzerland,Neumune Tablet,0,Prometheus,1789788085
2026-09-19T03:21:37.029060+00:00,2026-09-19T03:21:14+00:00,China,Panda Plushie,0,Prometheus,1789788074
2026-09-19T03:21:37.029060+00:00,2026-09-19T03:21:14+00:00,China,Pangolin Scales,1371,Prometheus,1789788074
2026-09-19T03:38:05.015684+00:00,2026-09-19T03:38:07+00:00,South Africa,Raw Ivory,763,Prometheus,1789789087
2026-09-19T03:38:05.015684+00:00,2026-09-19T03:38:07+00:00,South Africa,Xanax,1882,Prometheus,1789789087
2026-09-19T03:38:05.015684+00:00,2026-09-19T03:38:07+00:00,South Africa,Smoke Grenade,79,Prometheus,1789789087
2026-09-19T03:38:05.015684+00:00,2026-09-19T03:38:07+00:00,South Africa,Lion Plushie,2029,Prometheus,1789789087
2026-09-19T03:38:05.015684+00:00,2026-09-19T03:38:07+00:00,South Africa,African Violet,7792,Prometheus,1789789087
2026-09-19T03:38:05.015684+00:00,2026-09-19T03:37:47+00:00,Japan,Xanax,0,YATA,1789789067
2026-09-19T03:38:05.015684+00:00,2026-09-19T03:38:07+00:00,Canada,Xanax,2295,Prometheus,1789789087
2026-09-19T03:38:05.015684+00:00,2026-09-19T03:37:42+00:00,United Kingdom,Xanax,1254,Prometheus,1789789062
2026-09-19T03:38:05.015684+00:00,2026-09-19T03:37:24+00:00,UAE,Tribulus Omanense,0,Prometheus,1789789044
2026-09-19T03:38:05.015684+00:00,2026-09-19T03:37:24+00:00,UAE,Camel Plushie,1506,Prometheus,1789789044
2026-09-19T03:38:05.015684+00:00,2026-09-19T03:37:59+00:00,Switzerland,Neumune Tablet,0,YATA,1789789079
2026-09-19T03:38:05.015684+00:00,2026-09-19T03:37:22+00:00,China,Panda Plushie,2457,Prometheus,1789789042
2026-09-19T03:38:05.015684+00:00,2026-09-19T03:37:22+00:00,China,Pangolin Scales,207,Prometheus,1789789042
2026-09-19T03:51:43.385086+00:00,2026-09-19T03:51:18+00:00,South Africa,Raw Ivory,458,YATA,1789789878
2026-09-19T03:51:43.385086+00:00,2026-09-19T03:51:18+00:00,South Africa,Xanax,1858,YATA,1789789878
2026-09-19T03:51:43.385086+00:00,2026-09-19T03:51:18+00:00,South Africa,Smoke Grenade,22,YATA,1789789878
2026-09-19T03:51:43.385086+00:00,2026-09-19T03:51:18+00:00,South Africa,Lion Plushie,1502,YATA,1789789878
2026-09-19T03:51:43.385086+00:00,2026-09-19T03:51:18+00:00,South Africa,African Violet,7724,YATA,1789789878
2026-09-19T03:51:43.385086+00:00,2026-09-19T03:50:50+00:00,Japan,Xanax,0,Prometheus,1789789850
2026-09-19T03:51:43.385086+00:00,2026-09-19T03:51:35+00:00,Canada,Xanax,1368,Prometheus,1789789895
2026-09-19T03:51:43.385086+00:00,2026-09-19T03:51:37+00:00,United Kingdom,Xanax,1295,YATA,1789789897
2026-09-19T03:51:43.385086+00:00,2026-09-19T03:50:17+00:00,UAE,Tribulus Omanense,0,YATA,1789789817
